In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
237.3555493,-82.91993098,234.4512651,-94.3206261,235.9034072,-88.62027854,253
238.3051593,-83.27877427,235.3725608,-94.66868317,236.8388601,-88.97372872,254
239.2542553,-83.63862848,236.293504,-95.01801383,237.7738797,-89.32832116,255
240.2030739,-83.99854819,237.2148826,-95.36686569,238.7089782,-89.68270694,256
241.1014154,-84.33744466,238.1872945,-95.73522526,239.6443549,-90.03633496,257
242.0998833,-84.7108225,239.0608237,-96.0657827,240.5803535,-90.3883026,258
242.9278079,-85.02385956,240.1037787,-96.45968121,241.5157933,-90.74177038,259
243.9923123,-85.42427412,240.9105375,-96.76515487,242.4514249,-91.0947145,260
244.8201763,-85.73703877,241.9533366,-97.15990459,243.3867564,-91.44847168,261
245.7644232,-86.09334893,242.8808555,-97.50819274,244.3226394,-91.80077083,262
246.7080956,-86.44982999,243.8088232,-97.85664224,245.2584594,-92.15323611,263
247.6512498,-86.8061269,244.7370538,-98.20595953,246.1941518,-92.50604321,264
248.5938201,-87.16171067,245.6659179,-98.55585955,247.129869,-92.85878511,265
249.5359528,-87.51758603,246.5950054,-98.90600635,248.0654791,-93.21179619,266
250.4779425,-87.87360505,247.5240644,-99.25648548,249.0010035,-93.56504527,267
251.4191766,-88.23019334,248.4537067,-99.60685956,249.9364416,-93.91852645,268
252.3600328,-88.58727703,249.3832922,-99.95790281,250.8716625,-94.27258992,269
253.1901669,-88.90364576,250.4231258,-100.3509044,251.8066464,-94.62727507,270
254.2417368,-89.29993043,251.2431022,-100.6597918,252.7424195,-94.9798611,271
255.0657071,-89.61283585,252.2890311,-101.0564198,253.6773691,-95.33462784,272
256.1226946,-90.01216437,253.1025478,-101.3650277,254.6126212,-95.68859601,273
257.0628376,-90.36739048,254.0334744,-101.7162545,255.548156,-96.04182249,274
258.0025647,-90.72394623,254.9642127,-102.0677527,256.4833887,-96.39584945,275
258.8371711,-91.03956644,256.0006301,-102.4587144,257.4189006,-96.7491404,276
259.7652792,-91.39045589,256.9432698,-102.8151247,258.3542745,-97.1027903,277
260.7349105,-91.75703694,257.8440702,-103.1566835,259.2894903,-97.45686024,278
261.743206,-92.13805653,258.7068115,-103.4822057,260.2250088,-97.81013112,279
262.633364,-92.47484544,259.6875103,-103.8524263,261.1604371,-98.16363589,280
